,Price US Soybean Meal,Volume US Soybean Meal,Price Feeder Cattle,Volume Feeder Cattle,Price Live Cattle,Volume Live Cattle,Price US Corn,Volume US Corn,Price US Soybean Oil,Volume US Soybean Oil,Price US Soybeans,Volume US Soybeans,Price US Wheat,Volume US Wheat,lag1,lag2,lag3
17/11/2006,-0.798281923,0.173259948,-0.421423527,0.78011451,-0.321158454,-0.199397986,0.03078098,0.244046463,-0.264697516,-0.053326829,-0.651514021,0.177398852,-0.020522649,-0.535071801,-0.954648086,-1.12504711,-0.297108322
20/11/2006,-0.783246715,0.159188058,-0.438214494,0.681594658,-0.32665426,0.014113657,0.060245405,0.843689321,-0.234467148,-0.129804601,-0.630524358,0.392996225,-0.01510063,-0.606408244,-0.954648086,-1.12504711,-0.397343042
21/11/2006,-0.782244367,0.177429397,-0.411963827,0.026727408,-0.310853818,-0.110610966,0.074977618,0.380290505,-0.221511276,-0.441753408,-0.61403248,-0.159290302,0.010653963,-0.348368289,-0.963669211,-1.12504711,-0.397343042
22/11/2006,-0.78124202,-0.35886595,-0.402031142,0.055703835,-0.31531916,-0.37380106,0.081525268,-0.501421196,-0.220071735,-0.133158889,-0.611033957,-0.469600972,0.045897091,-0.507424663,-0.966676252,-1.110011902,-0.397343042
24/11/2006,-0.754178646,-0.253066188,-0.418585617,-0.344170858,-0.318754039,-0.675042734,0.132269555,-0.173421062,-0.220791506,-0.436386547,-0.580299094,-0.163652099,0.12044986,-0.844651482,-0.966676252,-1.091969653,-0.435432236
27/11/2006,-0.743152827,0.40257963,-0.439396956,0.333877534,-0.354133289,-0.139149651,0.147001767,1.201699777,-0.204956551,-0.098945149,-0.569054632,0.504533595,0.067585169,-0.563060262,-0.966676252,-1.091969653,-0.417389986
28/11/2006,-0.744155174,0.790338364,-0.416693677,0.264334109,-0.362376998,-0.338920445,0.124084992,0.784091358,-0.222950818,-0.257267554,-0.574302048,0.088501284,0.05131911,-0.700954629,-0.985720849,-1.091969653,-0.417389986
29/11/2006,-0.766206812,0.243098215,-0.431592704,0.015136837,-0.402908566,0.028911493,0.127358817,1.073486666,-0.209994946,-0.167372629,-0.586296141,0.159951666,0.068940674,-0.48284943,-0.99975371,-1.134068235,-0.417389986
30/11/2006,-0.768211507,0.161272783,-0.433248151,0.258538824,-0.385734173,-0.422422523,0.16173398,1.20620837,-0.19200068,0.428348963,-0.57655094,0.497056229,0.131293899,-0.722799281,-0.984718502,-1.161131609,-0.418392333
1/12/2006,-0.818328867,-0.24472729,-0.454768968,0.188995399,-0.39260393,-0.148662546,0.138817205,0.493709796,-0.186242514,-0.033871957,-0.602038388,0.197753903,0.12044986,-0.760344777,-0.979706766,-1.167145693,-0.378298445
4/12/2006,-0.869448574,-0.587664451,-0.447437701,0.85545322,-0.402908566,-0.242734507,0.06351923,-0.076345421,-0.212874029,-0.266659561,-0.655262175,0.099094218,0.11773885,-0.902676339,-0.979706766,-1.167145693,-0.444453361
5/12/2006,-0.859425102,-0.690858308,-0.425680391,-0.01383959,-0.358255143,-0.613737411,0.079888355,-0.282613546,-0.215753111,-0.410893956,-0.640269558,-0.313407114,0.109605821,-0.925544959,-0.946629308,-1.167145693,-0.444453361
6/12/2006,-0.866441532,-0.683561772,-0.404869052,0.849657935,-0.363407461,-0.656016944,0.001316555,-0.042249187,-0.255340497,-0.294835583,-0.670254791,-0.269373739,-0.01510063,-0.948754902,-0.951641044,-1.119033027,-0.444453361
7/12/2006,-0.832361727,-0.664278072,-0.38665913,1.34805248,-0.353102826,-0.594711621,0.04387628,0.605720151,-0.253900956,0.278747707,-0.647016236,0.547943856,-0.001545581,-0.944317707,-0.966676252,-1.14308936,-0.439441625
8/12/2006,-0.848399283,-0.723692717,-0.373179057,0.496145525,-0.34279819,-0.647561037,0.01768568,0.146548142,-0.263257975,0.599417664,-0.665007375,0.739239791,-0.047632747,-0.98015659,-0.909542462,-1.120035374,-0.368274973
11/12/2006,-0.825345297,-0.733073976,-0.392098457,0.293310536,-0.365124901,-0.666586827,0.032417893,0.403678831,-0.232307836,0.718159468,-0.63277325,0.897095286,-0.01510063,-0.980839235,-0.909542462,-1.120035374,-0.391328959
12/12/2006,-0.830357033,-0.766429567,-0.420477557,0.99454007,-0.385047197,-0.650732002,0.045513193,0.305898722,-0.258939351,0.699375454,-0.644017712,0.637879947,-0.069320826,-0.969916909,-0.817326519,-1.120035374,-0.391328959
13/12/2006,-0.837373463,-0.821674763,-0.404869052,0.478759669,-0.373712097,-0.832533995,0.016048768,0.784795826,-0.267576598,0.636985692,-0.650014759,0.605685734,-0.028655679,-0.984252462,-0.745157521,-1.04285464,-0.391328959
14/12/2006,-0.830357033,-0.875356415,-0.444599791,0.188995399,-0.394321369,-0.723664197,0.038965543,0.290682221,-0.284131324,-0.004354221,-0.644767343,-0.179229944,-0.004256591,-0.984935108,-0.777232631,-1.054882806,-0.395338348
15/12/2006,-0.835368769,0.06485428,-0.413382782,0.357058676,-0.361690022,-0.74057601,0.073340705,-0.737840537,-0.267576598,-0.521585468,-0.66050959,-0.320469071,0.089273247,-0.339835222,-0.828352339,-1.089964958,-0.420397028
18/12/2006,-0.853411019,0.018469163,-0.383111742,0.878634362,-0.346920044,-0.699353465,0.052060843,-0.779545021,-0.299966278,-0.578608368,-0.688995561,-0.207477769,0.052674615,-0.176682976,-0.828352339,-1.089964958,-0.410373556
19/12/2006,-0.847396935,-0.015407609,-0.406760992,-0.037020732,-0.347950508,-0.811394228,0.097894392,-0.766582817,-0.273334764,-0.619530685,-0.672503683,-0.276227991,0.077073703,-0.220030958,-0.716089452,-1.089964958,-0.410373556
20/12/2006,-0.855415713,-0.132673355,-0.410308379,0.107861403,-0.328028211,-0.7596018,0.101168217,-0.819558784,-0.270455681,-0.615505539,-0.68824593,-0.473755064,0.086562238,-0.336421995,-0.72410823,-1.101993125,-0.410373556
21/12/2006,-0.850403977,-0.256714456,-0.424497929,-0.205084009,-0.330776114,-0.819850135,0.12899573,-0.808991769,-0.267576598,-0.615505539,-0.682248883,-0.382988155,0.138071424,0.115489247,-0.693035466,-1.111014249,-0.416387639
22/12/2006,-0.833364075,-0.341145793,-0.446255239,-0.425304854,-0.340050287,-0.825135076,0.16828163,-0.863094884,-0.243824167,-0.594708952,-0.654512544,-0.632856787,0.196358135,-0.048686967,-0.665972092,-1.113018944,-0.467507346
26/12/2006,-0.818328867,-0.222837684,-0.455951431,-0.535415277,-0.333524017,-0.799767357,0.192835317,-0.852246082,-0.207835634,-0.616847254,-0.618530265,-0.403966319,0.211268688,-0.318673215,-0.665972092,-1.113018944,-0.467507346
27/12/2006,-0.817326519,-0.322904455,-0.412673304,-0.112359442,-0.276505032,-0.744803963,0.189561492,-0.834916178,-0.205676322,-0.451816273,-0.624527312,-0.430760213,0.158403997,-0.371578232,-0.663967398,-1.083950875,-0.467507346
28/12/2006,-0.815321825,-0.225964771,-0.399666217,-0.378942571,-0.249369491,-0.709923349,0.199382967,-0.823644696,-0.184083202,-0.514206034,-0.605786542,-0.221393977,0.143493443,-0.366799715,-0.678000258,-1.113018944,-0.272049642
29/12/2006,-0.783246715,-0.621541222,-0.392571442,-0.378942571,-0.223607901,-0.860015691,0.21411518,-0.826180779,-0.186962285,-0.420285963,-0.582547987,-0.310083841,0.12587188,-0.170197845,-0.721101188,-1.100990777,-0.293098933
3/01/2007,-0.82434295,-0.591312719,-0.38665913,-0.118154728,-0.131553153,1.231764211,0.092983655,-0.617517464,-0.232307836,-0.244521259,-0.625276942,-0.598585528,-0.0069676,0.941490159,-0.720098841,-1.100990777,-0.293098933
4/01/2007,-0.816324172,-0.775289645,-0.395645845,-0.251446292,-0.161780085,1.041506312,0.038965543,-0.660208203,-0.256780039,-0.500118023,-0.644767343,-0.665466409,-0.055765777,0.494698756,-0.751171604,-1.15010579,-0.279066072
5/01/2007,-0.792267839,-0.696070119,-0.415038229,-0.494848279,-0.149414522,1.002397744,0.078251443,-0.729809606,-0.249582332,-0.483346582,-0.629025096,-0.731101062,-0.040855223,0.11583057,-0.814319478,-1.15010579,-0.276059031
8/01/2007,-0.796277228,-0.802912243,-0.409598902,-0.50643885,-0.126400835,1.382913542,0.048787018,-0.76390584,-0.271895222,-0.617518112,-0.638020666,-0.76848789,-0.074742845,0.251335678,-0.814319478,-1.15010579,-0.331188127
9/01/2007,-0.836371116,-0.796136889,-0.425680391,-0.187698152,-0.159032182,1.742289574,-0.00850492,-0.349960653,-0.293488342,-0.320328173,-0.672503683,-0.803382262,-0.134385061,0.401858985,-0.869448574,-1.15010579,-0.331188127
10/01/2007,-0.826347644,-0.848254998,-0.426389869,-0.373147285,-0.102356685,2.159799964,0.029144068,-0.526782031,-0.304284902,-0.470600287,-0.671754052,-0.829968451,-0.15336213,0.759906487,-0.891500212,-1.033833515,-0.331188127
11/01/2007,-0.8063007,-0.846691455,-0.440342926,-0.454281281,-0.11437876,2.038246306,0.14209103,-0.245558548,-0.279092929,-0.516889465,-0.641019189,-0.886464102,-0.115407992,0.491626852,-0.889495518,-1.032831168,-0.263028517
12/01/2007,-0.651939231,-0.889949486,-0.511290675,-0.297808575,-0.176206576,2.434616929,0.27304403,-0.642455618,-0.231588066,0.327049458,-0.515081215,-0.908480789,0.009298458,0.744205643,-0.914554198,-1.047866376,-0.163796144
16/01/2007,-0.620866468,0.818482143,-0.517912465,-0.50643885,-0.159719158,1.956858205,0.313966842,-0.026187324,-0.220071735,-0.284772718,-0.507584907,1.176665676,-0.074742845,0.95309513,-0.914554198,-1.047866376,-0.163796144
17/01/2007,-0.563732678,0.638674666,-0.52689918,-0.51802942,-0.150444986,0.973859059,0.348342004,-0.4947992,-0.204956551,-0.045276537,-0.467104843,1.059520282,-0.004256591,0.357828357,-0.89951899,-1.047866376,-0.163796144
18/01/2007,-0.588791358,0.637111122,-0.4947362,-0.384737856,-0.155597304,0.564804576,0.367984954,-0.506493363,-0.215033341,-0.41558996,-0.484346352,0.757933205,-0.036788708,0.305947309,-0.927584712,-1.166143345,-0.163796144
19/01/2007,-0.608838302,0.438019944,-0.50135799,-0.668706841,-0.201968165,0.910439759,0.341794354,-0.540730491,-0.179764578,-0.463220853,-0.479848567,0.299529156,-0.058476787,-0.065070456,-0.918563587,-1.148101096,-0.104657659
22/01/2007,-0.609840649,0.076320264,-0.515074555,-0.604958702,-0.229447194,0.492929369,0.328699054,-0.634706474,-0.179764578,-0.474625433,-0.481347829,0.227663365,-0.069320826,-0.000560468,-0.918563587,-1.148101096,-0.057547341
23/01/2007,-0.59881483,0.046091761,-0.514365077,-0.58177756,-0.252460881,0.213884451,0.356526567,0.045527482,-0.13801788,-0.423640251,-0.451362596,0.33857762,0.013364973,0.262940649,-0.897514296,-1.148101096,-0.057547341
24/01/2007,-0.617859426,0.214954435,-0.508452765,-0.58177756,-0.243186709,-0.039792748,0.30578228,-0.42928371,-0.187682056,-0.502130596,-0.488094506,0.615240146,-0.063898806,0.568083135,-0.903528379,-1.144091707,-0.057547341
25/01/2007,-0.619864121,-0.061271545,-0.50797978,-0.58177756,-0.233912537,-0.003855145,0.341794354,-0.573699576,-0.209994946,-0.32703675,-0.493341921,0.318014865,-0.048988252,0.100812371,-0.918563587,-1.124044763,-0.025472231
26/01/2007,-0.643920454,-0.151957055,-0.522642315,0.090475547,-0.230477658,0.072248015,0.338520529,-0.631325029,-0.200637927,-0.537686052,-0.50158786,-0.104871697,-0.077453855,-0.253480581,-0.89951899,-1.129056499,-0.09363184
29/01/2007,-0.63790637,0.298864592,-0.49189829,0.038317978,-0.217425119,-0.124351814,0.29923463,-0.626393756,-0.215033341,-0.525610614,-0.504586383,0.304098657,-0.115407992,-0.143233352,-0.89951899,-1.129056499,-0.144751547
30/01/2007,-0.617859426,0.141467901,-0.504905378,-0.112359442,-0.240782294,-0.11483892,0.330335967,-0.558060395,-0.164649395,-0.391439084,-0.470103366,0.500171798,-0.099141934,-0.022746443,-0.820333561,-1.129056499,-0.144751547
31/01/2007,-0.627882898,0.324923646,-0.481256128,0.409216244,-0.230477658,-0.308267784,0.327062142,-0.348692611,-0.178325037,-0.571899792,-0.474601151,0.41397439,-0.055765777,0.978353009,-0.852408671,-1.165140998,-0.144751547
1/02/2007,-0.622871162,-0.01592879,-0.506560825,1.185784488,-0.243873685,0.076475968,0.287776242,-0.397300879,-0.157451688,-0.52963576,-0.468604105,0.430590758,-0.095075419,0.125046282,-0.890497865,-1.176166817,-0.249998004
2/02/2007,-0.574758497,0.116451208,-0.486695455,0.594665377,-0.201968165,1.21379541,0.320514492,-0.594270031,-0.101309577,-0.41827339,-0.422876626,0.651380746,-0.089653399,-0.305702953,-0.883481435,-1.181178553,-0.232958101
5/02/2007,-0.577765538,0.139904358,-0.449329641,0.907610789,-0.181358894,0.933693503,0.318877579,-0.589197864,-0.081155998,-0.497434593,-0.413131426,0.384895746,-0.104563953,-0.311164116,-0.883481435,-1.181178553,-0.132723381
6/02/2007,-0.568744414,0.200361365,-0.406051514,0.455578528,-0.153192889,0.015170645,0.281228592,-0.492826691,-0.102029347,-0.32972018,-0.41687958,0.745886338,-0.1452291,0.22880838,-0.89250256,-1.181178553,-0.132723381
7/02/2007,-0.564735025,0.235801679,-0.398483754,1.997124445,-0.112661321,-0.094756141,0.25340108,0.204314488,-0.101309577,-0.382717935,-0.410132902,0.967091736,-0.139807081,1.133313511,-0.935603489,-1.206237233,-0.132723381
8/02/2007,-0.54869747,0.343686166,-0.409598902,0.936587216,-0.122965957,-0.417137582,0.300871542,-0.012802439,-0.099150265,-0.451145415,-0.401886964,0.578476432,-0.112696983,0.638736932,-0.900521337,-1.198218456,-0.141744506
9/02/2007,-0.522636442,0.74082616,-0.411963827,1.261123199,-0.128118275,-0.556660041,0.341794354,0.048345352,-0.102749118,-0.266659561,-0.385395086,1.568811958,-0.095075419,0.86298594,-0.886488476,-1.170152734,-0.216920546
12/02/2007,-0.51261297,0.150849161,-0.394936367,1.174193918,-0.110943881,-0.560887994,0.328699054,0.002695849,-0.133699256,-0.407539668,-0.397389179,0.471923973,-0.119474507,0.484800398,-0.886488476,-1.170152734,-0.235965143
13/02/2007,-0.474523777,0.149806799,-0.366084283,1.203170345,-0.086899731,-0.44990422,0.376169517,-0.016606564,-0.132979486,-0.424311109,-0.368153577,0.656365656,-0.101852943,0.485483044,-0.875462657,-1.170152734,-0.235965143
14/02/2007,-0.475526124,0.558412777,-0.364192343,1.214760916,-0.093082513,-0.576742819,0.359800392,-0.022524093,-0.153133064,-0.492738589,-0.381646932,0.571414475,-0.1452291,0.162591778,-0.877467352,-1.090967305,-0.235965143
15/02/2007,-0.450467444,0.576132934,-0.37246958,0.206381255,-0.096517391,-0.751145893,0.354889654,-0.017874606,-0.148094669,-0.41558996,-0.356909115,0.897302991,-0.133029556,-0.235390479,-0.878469699,-1.071922709,-0.235965143
16/02/2007,-0.428415805,0.332741363,-0.37909137,-0.274627433,-0.104074124,-0.665529839,0.417092329,-0.277823166,-0.139457422,-0.291481294,-0.332171299,0.596962141,-0.053054767,0.103542953,-0.868446227,-1.073927403,-0.128713992
20/02/2007,-0.395338348,0.384338291,-0.392098457,-0.037020732,-0.146323131,-0.401282757,0.408907767,0.168809319,-0.152413293,-0.290810437,-0.320177206,-0.087632216,-0.072031836,-0.485921334,-0.868446227,-1.073927403,-0.128713992
21/02/2007,-0.388321917,0.465642542,-0.382402265,0.229562397,-0.118844102,-0.661301885,0.479295004,0.854819909,-0.113545678,-0.363933921,-0.289442343,0.06482296,-0.00967861,-0.120023409,-0.900521337,-1.073927403,-0.128713992
22/02/2007,-0.38731957,0.384859472,-0.401558157,0.229562397,-0.118844102,-0.770171683,0.534950029,1.039108645,-0.101309577,-0.349175052,-0.281946035,0.029720882,0.063518654,-0.322086442,-0.945626961,-0.947631656,0.046696768
23/02/2007,-0.41237825,-0.123292095,-0.398956739,0.403420959,-0.094799952,-0.622193317,0.502211779,0.733792368,-0.091952558,-0.369971639,-0.298437913,-0.293882882,0.035053052,-0.537802383,-0.954648086,-0.977702072,0.102828211
26/02/2007,-0.425408764,-0.207723433,-0.35828003,0.832272079,-0.067320923,-0.577799808,0.476021179,1.427129422,-0.071079209,-0.3183156,-0.296938651,-0.228248229,0.028275527,-0.366117069,-0.954648086,-0.977702072,0.098818822
27/02/2007,-0.466504999,-0.119122647,-0.341725555,0.357058676,-0.074877656,-0.635934166,0.382717167,1.981827244,-0.109946825,0.10097043,-0.34266613,0.055683957,-0.040855223,-0.315942634,-0.937608184,-0.977702072,0.098818822
28/02/2007,-0.457483874,-0.262447448,-0.345272943,0.241152968,-0.085182292,-0.669757792,0.456378229,0.867359433,-0.114265449,-0.091565715,-0.313430529,-0.308837613,-0.01781164,-0.590366077,-0.960662169,-0.872455615,0.098818822
1/03/2007,-0.503591845,-0.513656735,-0.326353543,0.907610789,-0.026789355,0.717010895,0.407270854,1.42586138,-0.162490083,0.041934957,-0.394390656,-0.395658135,-0.053054767,-0.650438871,-0.978704419,-0.886488476,0.13891271
2/03/2007,-0.545690428,-0.640824923,-0.290879669,0.374444532,0.024733825,1.172572865,0.361437304,0.77338345,-0.156731917,-0.378692789,-0.416129949,-0.553929039,-0.099141934,-0.809836567,-0.940615225,-0.840380505,0.09982117
5/03/2007,-0.547695122,-0.700239567,-0.293717579,-0.129745298,0.014429189,0.502442264,0.399086292,0.94189211,-0.161770312,-0.392109942,-0.425875149,-0.707630442,-0.053054767,-0.877759783,-0.940615225,-0.840380505,0.137910363
6/03/2007,-0.566739719,-0.75861185,-0.303177279,-0.30360386,0.023016385,0.533094926,0.367984954,0.571201236,-0.174006413,-0.396805945,-0.434121088,-0.763295275,-0.099141934,-0.912233374,-0.963669211,-0.840380505,0.137910363
7/03/2007,-0.526645831,-0.756005945,-0.303177279,-0.187698152,0.055647733,2.227447217,0.384354079,0.519070631,-0.149534211,-0.348504195,-0.404885487,-0.785727371,-0.061187796,-0.938515222,-0.977702072,-0.896511948,0.137910363
8/03/2007,-0.543685734,-0.805518149,-0.268412882,0.003546266,0.140832723,3.177679724,0.364711129,0.552885078,-0.117864302,-0.3183156,-0.39813881,-0.844092364,-0.074742845,-0.976743363,-0.984718502,-0.890497865,0.092804739
9/03/2007,-0.536669303,-0.799785157,-0.261318107,-0.245651006,0.155259213,2.252814937,0.338520529,0.33055509,-0.118584073,-0.335087042,-0.393641025,-0.863408891,-0.066609816,-0.984593785,-0.977702072,-0.885486129,0.140917405
12/03/2007,-0.518627053,-0.799785157,-0.24641908,-0.187698152,0.175181509,2.453642719,0.284502417,0.898496903,-0.109946825,-0.576595795,-0.376399516,-0.871301666,-0.096430924,-0.981863203,-0.977702072,-0.885486129,0.20005589
13/03/2007,-0.53767165,-0.818547676,-0.249493482,-0.390533142,0.108888351,2.745371498,0.268133292,0.904132644,-0.127941091,-0.514206034,-0.401137333,-0.896641627,-0.118119002,-0.979815267,-0.975697377,-0.885486129,0.20005589
14/03/2007,-0.576763191,-0.887864762,-0.243108185,-0.390533142,0.104423009,1.08695681,0.255037992,0.92512578,-0.128660862,-0.556470066,-0.423626257,-0.899549491,-0.172339198,-0.984593785,-0.982713808,-0.782244367,0.20005589
15/03/2007,-0.527648178,-0.214498787,-0.244054155,-0.599163416,0.072822126,1.57422843,0.282865505,-0.199345471,-0.10490843,-0.691983311,-0.381646932,-0.07246978,-0.120830012,0.251677001,-0.952643392,-0.680004953,0.278238971
16/03/2007,-0.521634095,0.046612942,-0.268885867,-0.680297412,0.005841992,1.088013799,0.294323892,0.237283574,-0.091232788,-0.685945592,-0.372651362,0.576814795,-0.092364409,0.133238027,-0.971687988,-0.723105883,0.321339901
19/03/2007,-0.506598887,-0.133715717,-0.262027584,-0.744045551,0.029886143,0.314298342,0.289413155,-0.182015567,-0.073958292,-0.698691888,-0.354660223,0.210631588,-0.123541022,0.226419122,-0.971687988,-0.723105883,0.442623912
20/03/2007,-0.489558985,-0.033648947,-0.283784894,-0.715069124,0.023016385,0.127211408,0.335246704,-0.14298806,-0.055244255,-0.694666742,-0.338917976,0.078531463,-0.08152037,-0.047662999,-0.969683294,-0.723105883,0.442623912
21/03/2007,-0.478533165,0.178471759,-0.297974444,-0.645525699,0.02713824,-0.220537752,0.363074217,-0.177225187,-0.068919897,-0.669845009,-0.333670561,0.136065637,-0.066609816,-0.123777959,-0.961664516,-0.829354686,0.442623912
22/03/2007,-0.467507346,-0.034691309,-0.286149819,-0.402123712,0.050495415,0.219169392,0.361437304,-0.534953856,-0.055964025,-0.687287308,-0.317928314,-0.042352613,-0.058476787,-0.335056705,-0.94963635,-0.830357033,0.555889146
23/03/2007,-0.508603581,0.530790179,-0.280237507,-0.106564157,0.040190779,-0.235335589,0.323788317,-0.306424553,-0.013497557,-0.638314699,-0.324674991,0.056099366,-0.088297894,-0.359631938,-0.963669211,-0.848399283,0.555889146
26/03/2007,-0.54869747,0.445837661,-0.257061242,-0.767226693,0.038473339,-0.218423776,0.24685343,-0.110018974,-0.024294116,-0.635631269,-0.357658746,0.347508918,-0.107274963,-0.24187561,-0.963669211,-0.848399283,0.469687287
27/03/2007,-0.559723289,0.041401131,-0.262500569,-0.51802942,-0.00343218,-0.104269036,0.248490342,-0.368417705,-0.020695263,-0.691983311,-0.362156531,-0.136235092,-0.128963041,-0.095106853,-0.914554198,-0.848399283,0.469687287
28/03/2007,-0.518627053,0.305639946,-0.257770719,-0.726659695,-0.026102379,0.272018809,0.225573567,-0.168771575,0.024650288,-0.685274735,-0.320926837,0.364956104,-0.115407992,-0.268840103,-0.918563587,-0.841382852,0.469687287
